descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
LAMPADA VAPOR SODIO  250W E-40 COM SELO PROCEL;1313359;164;50;ATIVO;PEÃA;1799.5;35.99;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
luva de pvc 2;1313360;167;180;ATIVO;PECAS;255.6;1.42;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
FITA ISOLANTE 20MTS AZUL;1313361;130;50;ATIVO;ROLO;249;4.98;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CONTATOR P/CAP. CWMC50-10-30-X26  220V;1313362;99;6;ATIVO;PEÃA;3046.92;507.82;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CONTATOR P/CAP. CWMC65-10-30-X26  220V;1313363;100;1;ATIVO;PEÃA;712.9;712.9;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
DISJUNTOR CAIXA MOLDADA 125A;1313364;104;1;ATIVO;PEÃA;517.59;517.59;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Disjuntor Monof. Mdw C 25;1313365;113;222;ATIVO;PEÃA;1691.64;7.62;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TERMINAL PRE-ISOLADO OLHAL 4MMÂ² - FURO 6MM;1313366;221;300;ATIVO;PEÃA;147;0.49;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TUBO TERMOCONTRATIL 40,8 / 20,0 PRETO;1313367;248;5;ATIVO;METRO;122.05;24.41;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TAMPA DE CONDULETE 3/4 PARA 1 TOMADA 2P+T;1313368;212;10;ATIVO;PEÃA;12.2;1.22;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
PEVEDUTO (110)     4;1313369;189;500;ATIVO;METRO;2955;5.91;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Sirene 220v alcance 300mts;1313370;209;30;ATIVO;PEÃA;5127;170.9;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
SOQUETE P/FL. ANTIVIB.;1313371;210;1500;ATIVO;PEÃA;11715;7.81;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
POSTE METALICO GF 9 METROS LIVRE;1313372;193;20;ATIVO;PEÃA;19443.6;972.18;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-  10,00MM-BRANCO;1313373;40;4500;ATIVO;METRO;21105;4.69;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   6,0MM-PRETO;1313374;38;10000;ATIVO;METRO;26400;2.64;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   6,00MM-BRANCO;1313375;35;3500;ATIVO;METRO;9240;2.64;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   10MM  VERDE;1313376;25;7000;ATIVO;METRO;33530;4.79;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
bucha de pvc 6mm;1313377;15;10000;ATIVO;PECAS;800;0.08;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
ABRAÃADEIRA HELLERMAN 200X4,8MM PRETA;1313378;1;1150;ATIVO;PEÃA;115;0.1;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CALHA FLUORESCENTE 2X40W C/SUPORTE;1313379;72;1200;ATIVO;PEÃA;28824;24.02;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CAIXA MONOFASICA ACESSO DPS DISJ;1313380;65;30;ATIVO;PEÃA;2327.7;77.59;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX- EPR 90- 10,0MM-PRETO;1313381;48;3000;ATIVO;METRO;14940;4.98;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Cabo sint. 1kv 25,0mm-preto;1313382;56;2300;ATIVO;METRO;29647;12.89;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
ISOLADOR TIPO ROLDANA MEDIO;1315518;153;200;ATIVO;PEÃA;46;0.23;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CURVA DE PVC 90 2;1315519;102;150;ATIVO;PEÃA;388.5;2.59;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
ELETRODUTO PVC 3/4 - BRANCO;1315520;124;150;ATIVO;METRO;409.5;2.73;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TERMINAL TUBOLAR 4MMÂ²;1315521;223;350;ATIVO;PEÃA;24.5;0.07;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TUBO ELETR. PVC 2  X 3.00MT;1315522;238;110;ATIVO;METRO;1101.1;10.01;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TUBO TERMOCONTRATIL 26,0 / 12,5 PRETO;1315523;242;25;ATIVO;METRO;280.75;11.23;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TUBO TERMOCONTRATIL 35,0 / 17,5 VERM;1315524;244;15;ATIVO;METRO;370.65;24.71;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TAMPA FERRO 70X90 ENERGIA 400KN NOD;1315525;214;15;ATIVO;PEÃA;13330.35;888.69;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
MINI DISJUNTOR 3P 100A;1315526;177;150;ATIVO;PEÃA;24610.5;164.07;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
PAINEL MD COMPL. 1900X 800X600MM 480241;1315527;180;3;ATIVO;PEÃA;12685.77;4228.59;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
PARAFUSO PHILIPS 5X55MM;1315528;184;500;ATIVO;PEÃA;45;0.09;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
PARAFUSO PHILIPS M5 - 50;1315529;185;150;ATIVO;PEÃA;21;0.14;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TAMPA FERRO 70X90 ENERGIA 125KN NOD;1315530;213;10;ATIVO;PEÃA;6347.8;634.78;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
PROTETOR SURTOS SPW275-45;1315531;197;8;ATIVO;PEÃA;796.88;99.61;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   4,0MM-VERMEHO;1315532;34;15000;ATIVO;METRO;28500;1.9;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
BARRAMENTO TIPO PENTE ISOLADO MONOF- 50A A 63A;1315533;11;20;ATIVO;PEÃA;529.4;26.47;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
ADAPTADOR PLASTICO 3/4 CINZA;1315534;8;3000;ATIVO;PEÃA;1560;0.52;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CALHA FLUORESCENTE  2 X 20W;1315535;71;400;ATIVO;PEÃA;3908;9.77;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CANALETA  ABERTA DNC  50 X 80 CINZA;1315536;74;10;ATIVO;PEÃA;429.7;42.97;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CENTRO DE DISTRIBUIÃÃO DE SOBREPOR COM DISJUNTOR GERAL: 32 D;1315537;86;35;ATIVO;PEÃA;11108.65;317.39;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-  16,00MM-VERMELHO;1315538;47;600;ATIVO;METRO;4338;7.23;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO MULTIPLEXADO 1X16MM - MONOFASICO;1315539;49;4000;ATIVO;METRO;11640;2.91;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CINTAS REDONDA 160MM C/ PARAFUSOS;1315540;89;10;ATIVO;PEÃA;222.7;22.27;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Isolador de barramento 30x40mm rosca 1/4;1317575;146;12;ATIVO;PEÃA;77.4;6.45;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
L/E INTER. 1 TEC. SIMPLES;1317576;155;800;ATIVO;PEÃA;4376;5.47;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
LAMPADA BULBO LED 40W 220V MAIOR QUE 110LM/W;1317577;158;600;ATIVO;PEÃA;39846;66.41;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CONECTOR P BARRAMENTO TIPO PENTE 50A;1317578;93;20;ATIVO;PEÃA;121;6.05;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CURVA ELETR. 90  4 - TIGRE;1317579;103;4;ATIVO;PEÃA;267.2;66.8;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
DISJUNTOR TRIF. MDW C20-3;1317580;118;40;ATIVO;PEÃA;1601.6;40.04;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TOMADA PARA CONDULETE 3/4 20A - 2P+T DUPLA;1317581;230;15;ATIVO;PEÃA;137.7;9.18;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TERMINAL PRE-ISOL. TPT 16-8;1317582;220;45;ATIVO;PEÃA;76.95;1.71;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TERMOSTATO MANUAL VENT. PAINEL NA;1317583;225;1;ATIVO;PEÃA;84.38;84.38;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TOMADA S/PL 2P+T NBR-14136 10A;1317584;231;4;ATIVO;PEÃA;20.72;5.18;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TORNEIRA ELÃTRICA 220V 7800W GIRATÃRIA BRANCA;1317585;234;30;ATIVO;PEÃA;3662.1;122.07;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TUBO TERMOCONTRATIL 50,0 / 25,0 VERM;1317586;250;8;ATIVO;METRO;240.64;30.08;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
VENTILADOR OSCILANTE PRETO 60CM 220V;1317587;253;30;ATIVO;PEÃA;6093.9;203.13;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Padrao de entrada compl. Mono instalado;1317588;178;20;ATIVO;PEÃA;28711.4;1435.57;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Reator eletronico 2x20w af 220v;1317589;199;200;ATIVO;PEÃA;6758;33.79;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   1,5MM-BRANCO;1317590;22;30000;ATIVO;METRO;21000;0.7;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CAPACITOR TRIF.-380V- 3,0 KVAR UCW-T;1317591;79;1;ATIVO;PEÃA;124.03;124.03;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CAPACITOR TRIF.-380V- 7,5 KVAR UCW-T;1317592;81;3;ATIVO;PEÃA;615.24;205.08;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CENTRO DE DISTRIBUIÃÃO DE SOBREPOR COM DISJUNTOR GERAL: 24 D;1317593;85;50;ATIVO;PEÃA;12207;244.14;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
GRELHA DE SOBREPOR P/ VENTIL 130X130MM;1319573;137;2;ATIVO;PEÃA;66.4;33.2;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
FITA ISOLANTE 20MTS VERMELHO;1319574;132;50;ATIVO;ROLO;249;4.98;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
FITA ISOLANTE 20MTS AMARELO;1319575;129;50;ATIVO;ROLO;249;4.98;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CONECTOR PIERCING 16MMÂ²;1319576;95;170;ATIVO;PEÃA;1394;8.2;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CONTATOR CWB25-11-30D23 220V AZUL;1319577;97;1;ATIVO;PEÃA;141.6;141.6;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CRUZETA DE CONCRETO  2,40 MTS  400 DAN;1319578;101;25;ATIVO;PEÃA;4028.5;161.14;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
DISJUNTOR CAIXA MOLDADA 300A;1319579;109;1;ATIVO;PEÃA;1660.18;1660.18;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
DISJUNTOR TRIF. MDW C16-3;1319580;117;35;ATIVO;PEÃA;1401.4;40.04;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
DISJUNTOR TRIF. MDW C63-3;1319581;122;2;ATIVO;PEÃA;118.16;59.08;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TERM TIPO ILHOS ISOL P/16,00MM TI 28;1319582;216;50;ATIVO;PEÃA;33;0.66;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
COMUTADOR CSW-CK3F45 KNOB FIXO;1319583;91;21;ATIVO;PEÃA;976.29;46.49;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
VENTILADOR 120X120X38 110/220V;1319584;252;2;ATIVO;PEÃA;120.12;60.06;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
TRANSF. CORRENTE TC MES-100 1500/5;1319585;235;3;ATIVO;PEÃA;524.43;174.81;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO SINT. 1KV 16,0MM-PRETO;1319586;54;9000;ATIVO;METRO;71640;7.96;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   2,5MM-PRETO;1319587;28;30000;ATIVO;METRO;33300;1.11;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   2,5MM-AZUL;1319588;27;30000;ATIVO;METRO;33300;1.11;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   0,75MM-AZUL;1319589;19;500;ATIVO;METRO;235;0.47;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
BLOCO CONT. AUX. BC 1NA COM+SINAL CSW;1319590;12;33;ATIVO;PEÃA;434.94;13.18;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-  16,00MM-AZUL;1319591;43;2500;ATIVO;METRO;18075;7.23;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO FLEX 750V-   6,0MM-AZUL;1319592;37;10000;ATIVO;METRO;26400;2.64;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CANALETA BRANCA  50X20X2,00;1319593;76;400;ATIVO;BARRA;8400;21;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CAPACITOR TRIF.-380V-15,0 KVAR UCW-T;1319594;83;3;ATIVO;PEÃA;1010.76;336.92;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CAIXA PADRAO BRANCO;1319595;66;450;ATIVO;PEÃA;837;1.86;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
CABO SINT. 1KV 10,0MM-PRETO;1319596;52;9000;ATIVO;METRO;38700;4.3;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Cabo sint. 1kv 35,0mm-azul;1319597;57;1650;ATIVO;METRO;28363.5;17.19;itens_340a2220-43a0-4a45-ae9d-1822d33456ff.csv
Bloco de concreto modelo paver/tijolinho, com 20 x 10 x 6 cm;1302907;3;3000;ATIVO;METRO QUADRADO;93000;31;itens_3520f4d9-e8b1-4ebc-97b7-104e3370bbbd.csv
Mudas de viveiro certificado e devidamente registrado na ent;1307445;1;22727;ATIVO;UNIDADE;56817.5;2.5;itens_358da9e4-578f-440c-90c0-03ff8e9000b0.csv
Bloco de concreto modelo briquete, com 28 x 18,5 x 8 cm;1298800;2;2000;ATIVO;METRO QUADRADO;72400;36.2;itens_35b78539-fef6-4899-860d-290bf59ca58e.csv
Bloco de concreto estrutural, dimensÃµes 14 x 19 x 39 cm, Fck;1307011;8;3400;ATIVO;UNIDADE;8806;2.59;itens_35b78539-fef6-4899-860d-290bf59ca58e.csv
Bloco de concreto do tipo lajota sextavada 0,30 x 0,30 x 0,8;1311068;1;30000;ATIVO;METRO QUADRADO;1051500;35.05;itens_35b78539-fef6-4899-860d-290bf59ca58e.csv
CARTUCHO QUÃMICO 6002 GASES ÃCIDOS 3M;1299128;6;120;ATIVO;UNIDADE;4740;39.5;itens_36961079-222a-494e-8573-8e52bfc08219.csv
CAPACETE RESGATE VEICULAR;1299129;3;6;ATIVO;UNIDADE;10740;1790;itens_36961079-222a-494e-8573-8e52bfc08219.csv
Extintor CO2 06 Kg Novo;1299093;12;40;ATIVO;UNIDADE;13298.8;332.47;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor AP 10 L Novo;1299094;10;30;ATIVO;UNIDADE;3295.8;109.86;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Suporte de ChÃ£o para Extintor;1299095;47;20;ATIVO;UNIDADE;385.4;19.27;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Saidas de Emergencia;1299096;46;160;ATIVO;UNIDADE;6168;38.55;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Mangueira para Extintor CO2;1299097;23;75;ATIVO;UNIDADE;867;11.56;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Mangueira para Extintor PQS;1299098;24;200;ATIVO;UNIDADE;964;4.82;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
RECARGA EXTINTOR AP 10 LT;1299099;29;75;ATIVO;SERVIÃO;2168.25;28.91;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor CO2 04 Kg Novo;1301166;11;60;ATIVO;UNIDADE;20179.2;336.32;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
mao de obra diversos;1301167;56;150;ATIVO;HORA;723;4.82;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
RECARGA EXTINTOR CO2 4 KG;1301168;30;200;ATIVO;SERVIÃO;8480;42.4;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro  PQS 12 Kg;1301169;39;40;ATIVO;SERVIÃO;732.4;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS BC 06 Kg Novo;1303221;18;15;ATIVO;UNIDADE;1300.95;86.73;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Esquicho 1 1/2;1303222;9;100;ATIVO;UNIDADE;1253;12.53;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Tubo CifÃ£o para Extintor PQS;1303223;53;300;ATIVO;UNIDADE;231;0.77;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Abrigo para extintores diversos;1305260;1;50;ATIVO;UNIDADE;3614;72.28;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
VÃ¡lvula para Extintor CO2;1305261;54;300;ATIVO;UNIDADE;4338;14.46;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS BC 12 Kg;1305262;37;40;ATIVO;SERVIÃO;2081.6;52.04;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Bloco AutÃ´nomo LED 2x55;1307317;5;50;ATIVO;UNIDADE;4577.5;91.55;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Placa de SinalizaÃ§Ã£o (PVC) Â´PMCÂ´;1309318;27;240;ATIVO;UNIDADE;230.4;0.96;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
VÃ¡lvula para Extintor PQS;1309319;55;305;ATIVO;UNIDADE;2940.2;9.64;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro PQS 06 Kg;1309320;45;100;ATIVO;SERVIÃO;1831;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Placa de SinalizaÃ§Ã£o (PVC) Â´SetaÂ´;1309321;28;240;ATIVO;UNIDADE;230.4;0.96;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS BC 04 Kg;1309322;34;650;ATIVO;SERVIÃO;18791.5;28.91;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS ABC 04 Kg Novo;1311383;15;5;ATIVO;UNIDADE;385.45;77.09;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS ABC 02 Kg Novo;1311384;14;40;ATIVO;UNIDADE;3854.8;96.37;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS ABC 01 Kg Novo;1311385;13;20;ATIVO;UNIDADE;944.4;47.22;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
CHUPETA;1311386;6;300;ATIVO;UNIDADE;57;0.19;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS BC 12 Kg Novo;1311387;20;10;ATIVO;UNIDADE;1060;106;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Lampada de Emergencia 2x8;1311388;22;65;ATIVO;UNIDADE;751.4;11.56;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro CO2 06 Kg;1311389;42;80;ATIVO;SERVIÃO;1464.8;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
ManÃ´metro p/ Extintores Diversos;1311390;25;240;ATIVO;UNIDADE;924;3.85;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Pinturas Diversas em Extintores.;1311391;26;200;ATIVO;SERVIÃO;964;4.82;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS ABC 6 Kg;1311392;33;10;ATIVO;SERVIÃO;520.4;52.04;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
RECARGA EXTINTOR CO2 6KG;1311393;31;3;ATIVO;SERVIÃO;202.38;67.46;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS BC 04 Kg Novo;1313350;17;40;ATIVO;UNIDADE;4047.6;101.19;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS ABC 06 Kg Novo;1313351;16;5;ATIVO;UNIDADE;433.65;86.73;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Difusor para Extintor CO2;1313352;8;100;ATIVO;UNIDADE;482;4.82;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Teste Mangueira Hidrante.;1313353;52;100;ATIVO;SERVIÃO;1349;13.49;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Suporte Veicular 02 Kls;1313354;49;10;ATIVO;UNIDADE;77.1;7.71;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro PQS 04 Kg;1313355;44;400;ATIVO;SERVIÃO;7324;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS BC 06 Kg;1313356;35;65;ATIVO;SERVIÃO;2442.7;37.58;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Anel ExpansÃ£o;1315514;4;65;ATIVO;UNIDADE;187.85;2.89;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro CO2 10 Kg;1315515;43;4;ATIVO;SERVIÃO;73.24;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
RECARGA EXTINTOR CO2 6KG;1315516;38;40;ATIVO;SERVIÃO;1888.8;47.22;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS BC 08 Kg;1315517;36;40;ATIVO;SERVIÃO;1888.8;47.22;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Extintor PQS BC 08 Kg Novo;1317571;19;10;ATIVO;UNIDADE;770.9;77.09;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Suporte Veicular 4,6,8,12 KLS;1317572;51;10;ATIVO;UNIDADE;385.5;38.55;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Suporte de Parede para Extintor;1317573;48;160;ATIVO;UNIDADE;153.6;0.96;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Recarga Extintor PQS ABC 4 Kg;1317574;32;10;ATIVO;SERVIÃO;472.2;47.22;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Conjunto Apag;1319566;7;200;ATIVO;UNIDADE;20;0.1;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Anel Borracha VedaÃ§Ã£o;1319567;3;260;ATIVO;UNIDADE;49.4;0.19;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
ADAPTADOR 1 1/2;1319568;2;40;ATIVO;UNIDADE;501.2;12.53;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Suporte Veicular 1 Kls;1319569;50;10;ATIVO;UNIDADE;67.5;6.75;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Lacre Mangueira 11/2 15 mts;1319570;21;25;ATIVO;UNIDADE;4095.5;163.82;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro CO2 04 Kg;1319571;41;120;ATIVO;SERVIÃO;2197.2;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Reteste do Cilindro ap 10l;1319572;40;70;ATIVO;SERVIÃO;1281.7;18.31;itens_37c37e47-271e-4661-a95b-4c3def66670b.csv
Amitriptilina , cloridrato 25mg cpr.;1268040;23;1700000;ATIVO;COMPRIMIDO;204000;0.12;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Biperideno, cloridrato 2mg cpr.;1268041;42;480000;ATIVO;COMPRIMIDO;83856;0.1747;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Biperideno, cloridrato 5mg/mL injetÃ¡vel, ampola 1ml.;1268042;43;400;ATIVO;AMP;756;1.89;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
BupivacaÃ­na 0,25% com vasoconstritor frasco com 20 ml (embal;1268043;48;10;ATIVO;FRASCO;224.5;22.45;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
BupivacaÃ­na 0,25% sem vasoconstritor frasco com 20 ml (embal;1268044;49;10;ATIVO;FRASCO;217.5;21.75;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
BupivacaÃ­na 0,5 % sem vasoconstritor frasco com 20 ml (embal;1268045;50;10;ATIVO;FRASCO;190;19;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
BupivacaÃ­na 0,5% com vasoconstritor frasco com 20 ml (embala;1268046;51;10;ATIVO;FRASCO;189;18.9;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Ciclopentolato, cloridrato 10mg/mL soluÃ§Ã£o oftalmica, frasco;1268047;66;50;ATIVO;FRASCO;392.5;7.85;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Clonazepam 2mg cpr.;1268048;72;3200000;ATIVO;COMPRIMIDO;352000;0.11;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Clorpromazina, cloridrato 25mg cpr.;1268049;83;250000;ATIVO;COMPRIMIDO;52500;0.21;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Clorpromazina, cloridrato 40mg/mL soluÃ§Ã£o oral, frasco de vi;1268050;84;1200;ATIVO;FRASCO;6912;5.76;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Diazepam 10mg cpr.;1268051;89;1200000;ATIVO;COMPRIMIDO;108000;0.09;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Diazepam 5mg cpr.;1268053;90;50000;ATIVO;COMPRIMIDO;4250;0.085;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
Etomidato 2mg/ml, injetÃ¡vel, ampola 10ml.;1268081;113;500;ATIVO;AMP;8450;16.9;itens_38ef07cb-5d39-4993-981d-38bd9f1c755b.csv
