descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
KIT ACIONAMENTO VALVULA 1.1/4 2035;4399406;6;DESCLASSIFICADO;UND;243;40.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
LAMPADA LED TUBOLAR T8 20W 6500K;4399407;50;DESCLASSIFICADO;UND;1050;21;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Lixa preta d agua folha g-120;4399408;25;DESCLASSIFICADO;UND;45;1.8;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Lixa preta d agua folha g-220;4399409;25;DESCLASSIFICADO;UND;47.5;1.9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
MOLA HIDRAULICA AEREA DE PORTA A530 FORÃA 2 BRANCA;4399410;2;DESCLASSIFICADO;UND;280;140;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ORGANIZADOR DE FIO 1/2 BRANCO/PRETO;4399411;20;DESCLASSIFICADO;M;80;4;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PARAFUSO CHIPBOARD CHATA  3,5X30;4399412;1000;DESCLASSIFICADO;UND;150;0.15;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PARAFUSO CHIPBOARD CHATA BICROMATIZADO 4,0X35;4399413;1000;DESCLASSIFICADO;UND;200;0.2;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PARAFUSO CHIPBOARD CHATA BICROMATIZADO 5,0X50;4399414;500;DESCLASSIFICADO;UND;150;0.3;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PEDESTAL ZEBRADO 93CM;4399415;18;DESCLASSIFICADO;UND;504;28;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PINCEL 1.1/2 - ROMA;4399416;6;DESCLASSIFICADO;UND;36;6;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Pincel 2 - roma;4399417;6;DESCLASSIFICADO;UND;42;7;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Pincel 3 - roma;4399418;6;DESCLASSIFICADO;UND;84;14;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
PULVERIZADOR GATILHO 500ML;4399419;10;DESCLASSIFICADO;UND;90;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Rolo espuma 09cm c/ cabo;4399420;12;DESCLASSIFICADO;UND;60;5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
rolo espuma 15cm c/ cabo;4399421;6;DESCLASSIFICADO;UND;51;8.5;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
SELANTE POLIURETANO PU BRANCO 400G (PU40;4399422;6;DESCLASSIFICADO;UND;132;22;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
SISTEMA X - TOMADA 10A PADRAO COMPLETA BR;4399423;25;DESCLASSIFICADO;UND;225;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
SISTEMA X - TOMADA 20A PADRAO COMPLETA BR;4399424;15;DESCLASSIFICADO;UND;150;10;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
TOMADA EXTENSAO FEMIA PADRAO 2P+T 10A REF:7319;4399425;12;DESCLASSIFICADO;UND;72;6;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
TOMADA EXTENSAO FEMIA PADRAO 2P+T 20A REF:6956;4399426;12;DESCLASSIFICADO;UND;72;6;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
TRENA FITA ACO LUFKIN 8MT;4399427;4;DESCLASSIFICADO;UND;156;39;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
Tubo extensivo porca pvc branco 0,72cm 030101;4399428;12;DESCLASSIFICADO;UND;84;7;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
X CANALETA - C/ ADESIVO 20X10X200MM - DUTOPLAST 3M;4399429;25;DESCLASSIFICADO;UND;225;9;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
X CANALETA - C/ ADESIVO 40X16X200MM - (MEDIA);4399430;20;DESCLASSIFICADO;UND;360;18;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
X CANALETA - C/ ADESIVO 50X20X200MM - LARGA;4399431;20;DESCLASSIFICADO;UND;580;29;itensProposta_b3b869ac-da7c-4695-a4de-f4ceb11c4600.csv
ContrataÃ§Ã£o de instituiÃ§Ã£o pÃºblica ou privada para a realiza;4399109;1;DESCLASSIFICADO;SV;173881.25;173881.25;itensProposta_b435ad9d-ca4a-4ca1-87fa-8138d3704ef5.csv
RealizaÃ§Ã£o de Processo Seletivo Simplificado;4442957;1;DESCLASSIFICADO;UND;39000;39000;itensProposta_b51cc00d-d164-43be-bb9e-d477a6fbe529.csv
Agua SanitÃ¡ria 5Lt;4399321;24;PERDEU;GAL;1123.2;46.8;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
ALCOOL 70% 5LT GEL ANTISSEPTICO XPRESS;4399322;48;PERDEU;GAL;423.36;8.82;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
ALCOOL 70% LIQUIDO NEUTRO;4399323;144;PERDEU;LT;976.32;6.78;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
BALDE 16LT GRADUADO PLASVALE REF:162;4399324;6;PERDEU;UND;157.8;26.3;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
CLORO 5LTS;4399325;12;PERDEU;GAL;921.6;76.8;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
COPO DESCARTAVEL P/ÃGUA 180ML TRANSLUCIDO C/ 2.500UN ABNIT/2;4399326;18;PERDEU;CX;191.7;10.65;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
DESODORIZADOR ULTRA FRESH ERVA DOCE 400ML;4399327;25;PERDEU;UND;59;2.36;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
DETERGENTE 500ML;4399328;72;PERDEU;UND;620.64;8.62;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
ESPONJA DUPLA FACE ESFREBOM REF: 94106;4399329;40;PERDEU;UND;5892;147.3;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
ESPONJA FIBRA VERDE (LIMPEZA PESADA) REF: 9506;4399330;50;PERDEU;UND;37.5;0.75;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
FLANELA 38 X 58 LARANJA REF: 1128;4399331;24;PERDEU;UND;40.8;1.7;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
FOSFORO C/200 PALITOS LONGOS;4399332;12;PERDEU;CX;33;2.75;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
LIMPA VIDROS 500 ML POLWAX;4399333;40;PERDEU;UND;188;4.7;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
LIMPADOR PERFUMADO POLWAX BRISA DAS FLORES 500ML;4399334;40;PERDEU;UND;295.2;7.38;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
MLD FLORAL LIMPADOR/DESINFETANTE 5 LTS;4399336;24;PERDEU;GAL;91.92;3.83;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PA PLASTICA JEITOSA REF: 9253C BETTANIN;4399337;4;PERDEU;UND;221.6;55.4;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PALHETA P/ MISTURAR CAFÃ C/500 G REF:A16 PT/BR;4399338;12;PERDEU;PCT;1672.8;139.4;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PANO MULTIUSO PICOTADO VERDE 300MT X 30CM;4399339;4;PERDEU;RL;37.4;9.35;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PAPEL HIGIÃNICO 64 ROLOS 30MTS;4399340;32;PERDEU;FRD;1318.4;41.2;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PAPEL TOALHA 2D C/1.000 100%;4399341;72;PERDEU;PCT;1663.2;23.1;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
Pedra SanitÃ¡ria;4399342;100;PERDEU;UND;1520;15.2;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
PULVERIZADOR C/ GATILHO 750ML;4399343;12;PERDEU;UND;16.32;1.36;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
RODO PLASTICO 40CM C/ CABO MAD;4399344;6;PERDEU;UND;55.8;9.3;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SABAO EM BARRA YPE GLICERINADO 5 X 200GR;4399345;10;PERDEU;PCT;138;13.8;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SabÃ£o em pÃ³ 1kg;4399346;36;PERDEU;UND;367.2;10.2;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SABAO LIQUIDO 5 LT;4399347;40;PERDEU;GAL;382;9.55;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SABONETE 5 LTS;4399348;15;PERDEU;GAL;192;12.8;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SACA DE ALGODAO ALVEJADA (G) 50 X 70 REF: 1069;4399349;25;PERDEU;GAL;130.75;5.23;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SACO DE LIXO PRETO 100 LTS C/ 100UN X 0,10;4399350;10;PERDEU;PCT;124;12.4;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
SACO DE LIXO PRETO 50LTS C/ 100UN;4399351;10;PERDEU;PCT;139.5;13.95;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
TOALHA DE LOUÃA XADREZ 43 X 70 REF:1263;4399353;35;PERDEU;UND;588;16.8;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
VAS.NYLON CONDOR V-35;4399354;12;PERDEU;UND;50.4;4.2;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
DETERGENTE/DESENGRAXANTE 5 LTS;4399355;24;PERDEU;GAL;367.2;15.3;itensProposta_b521ce09-9899-4a1f-87bf-b4f7821170d4.csv
Tubos em cobre Classe A;4443908;1;DESCLASSIFICADO;CNJ;223430;223430;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Central de vÃ¡cuo duplex;4443909;1;DESCLASSIFICADO;CNJ;72000;72000;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Central de ar comprimido medicinal;4443910;1;DESCLASSIFICADO;CNJ;11150;11150;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Central de gÃ¡s oxigÃªnio medicinal;4443911;1;DESCLASSIFICADO;CNJ;11150;11150;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
FluxÃ´metro O2;4443912;118;DESCLASSIFICADO;UN;10101.98;85.61;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
FluxÃ´metro ar;4443913;11;DESCLASSIFICADO;UN;1011.56;91.96;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Regulador de posto de O2;4443914;11;DESCLASSIFICADO;UN;2195.38;199.58;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Regulador de Posto de Ar;4443915;11;DESCLASSIFICADO;UNI;2359.28;214.48;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Umidificador com fraco O2;4443916;118;DESCLASSIFICADO;UN;8008.66;67.87;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Umidificador com fraco ar;4443917;11;DESCLASSIFICADO;UN;746.13;67.83;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Vacuometro;4443918;11;DESCLASSIFICADO;UN;1852.73;168.43;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Tomada dupla para O2;4443919;70;DESCLASSIFICADO;UN;7995.4;114.22;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Regulador de cilindro O2 com fluxometro;4443920;3;DESCLASSIFICADO;UN;1070.85;356.95;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Carrinho suporte torpedos;4443921;3;DESCLASSIFICADO;UN;2424.84;808.28;itensProposta_b5651a9d-851b-4efa-8e34-eea6a9150a04.csv
Manta para esterilizaÃ§Ã£o em nÃ£o tecido SMS 100 x 100 cm com;4444054;25600;DESCLASSIFICADO;FLH;51507.2;2.012;itensProposta_b5adadaa-4719-47a7-8135-d74984f1704c.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 9.000BT;0;19;PERDEU; ;29165;1535;itensProposta_b7c4ec6f-75a8-48c5-aeaa-4e39f98961ed.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 30.000;0;7;PERDEU; ;29330;4190;itensProposta_b7c4ec6f-75a8-48c5-aeaa-4e39f98961ed.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 12.000B;0;6;PERDEU; ;9810;1635;itensProposta_b7c4ec6f-75a8-48c5-aeaa-4e39f98961ed.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 18.000B;0;25;PERDEU; ;58625;2345;itensProposta_b7c4ec6f-75a8-48c5-aeaa-4e39f98961ed.csv
ElaboraÃ§Ã£o de Projetos de Engenharia Rodoviaria;4397846;1440;VENCEU;M;24998.4;17.36;itensProposta_b93381ea-6f0d-460c-97da-1ba92082ddb1.csv
Projetos de engenharia, ou complementares: estrutural, hidro;4393117;1;DESCLASSIFICADO;SV;10500;10500;itensProposta_bd468f64-03b8-413f-b629-8975cdfd0664.csv
TNT Gramatura mÃ­nima de 40g/m2 para confecÃ§Ã£o de avental dev;4443907;30000;PERDEU;MT;57000;1.9;itensProposta_bf28352a-3c38-4f58-ab79-d7fcc7a1e874.csv
RealizaÃ§Ã£o de estudo para anÃ¡lise e desenvolvimentos dos pro;4399317;1;DESCLASSIFICADO;SERV;45000;45000;itensProposta_c0f03d29-15e2-4587-85c6-307c0b7aefea.csv
Cortina hosp. vinil liso com tela de 50 cm, cor azul;4443923;55.8;DESCLASSIFICADO;MET;12454;223.19;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
Cortina hosp. vinil liso com tela de 30 cm, cor azul;4443924;21.6;DESCLASSIFICADO;MET;4820.9;223.19;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
TRILHO DE ALUMINIO;4443925;64.5;DESCLASSIFICADO;M;5657.94;87.72;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
Curvas;4443926;10;DESCLASSIFICADO;UN;828;82.8;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
Tirantes;4443927;45;DESCLASSIFICADO;UN;1976.4;43.92;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
MAO DE OBRA (INSTALAÃAO);4443928;1;DESCLASSIFICADO;UND;2300;2300;itensProposta_c65711e5-41b1-467c-8ef5-769df30f0a6c.csv
ContrataÃ§Ã£o de instituiÃ§Ã£o pÃºblica ou privada para a realiza;4399109;1;DESCLASSIFICADO;SV;250000;250000;itensProposta_c82f32aa-de24-4678-803d-c8d43fe75d28.csv
RealizaÃ§Ã£o de estudo para anÃ¡lise e desenvolvimentos dos pro;4399317;1;VENCEU;SERV;39600;39600;itensProposta_c9795b7b-5d81-451a-b6cc-1fee5315aa80.csv
OxÃ­metro de pulso clipe de dedo;4443872;50;VENCEU;UN;7950;159;itensProposta_cb569e18-dee4-4d6a-8ca8-703039c6c4b2.csv
TermÃ´metro clinico digital de testa;4443873;60;VENCEU;UN;34740;579;itensProposta_cb569e18-dee4-4d6a-8ca8-703039c6c4b2.csv
PrestaÃ§Ã£o de serviÃ§o de MOTORISTA DE AMBULÃNCIA  devidamente;4443922;6;PERDEU;MES;412800;68800;itensProposta_cd21c5a3-2390-462d-b6e6-1af3232724a9.csv
PrestaÃ§Ã£o de serviÃ§o de MOTORISTA DE AMBULÃNCIA  devidamente;4443922;6;PERDEU;MES;460800;76800;itensProposta_cf4f8e1c-7f40-4e46-9c1a-01d4fa66316b.csv
ManutenÃ§Ã£o de PrÃ³tese Transtibial com fornecimento de peÃ§as;4444059;1;VENCEU;UN;10600;10600;itensProposta_d0fd31fe-5521-4819-a0da-c0f705fa6f41.csv
LocaÃ§Ã£o de imÃ³vel, 01(um) pavilhÃ£o com pavimento tÃ©rreo e me;4444197;6;PERDEU;MES;38400;6400;itensProposta_d5fa56bb-0bec-4c92-81bd-3112250a7fd4.csv
LocaÃ§Ã£o de imÃ³vel, 01(um) pavilhÃ£o com pavimento tÃ©rreo e me;4444198;6;PERDEU;MES;38400;6400;itensProposta_d5fa56bb-0bec-4c92-81bd-3112250a7fd4.csv
AdministraÃ§Ã£o das contas salÃ¡rios dos servidores ativos, ina;0;1;VENCEU; ;1.111557326E7;1.111557326E7;itensProposta_d67d847d-84f0-4846-a2b4-cee412164adf.csv
Reforma em CarÃ¡ter Emergencial da casa da saÃºde do Rio Mai;4443906;1;VENCEU;SER;1258629.2;1258629.2;itensProposta_d681248b-8b3a-4a43-aa8e-804273eaf74f.csv
Ãculos de seguranÃ§a;4443867;200;PERDEU;UND;900;4.5;itensProposta_d6aef3d7-a702-4b1a-a0a3-2deaba2dd534.csv
Tubos em cobre Classe A;4443908;1;DESCLASSIFICADO;CNJ;238714;238714;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Central de vÃ¡cuo duplex;4443909;1;DESCLASSIFICADO;CNJ;75200;75200;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Central de ar comprimido medicinal;4443910;1;DESCLASSIFICADO;CNJ;13600;13600;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Central de gÃ¡s oxigÃªnio medicinal;4443911;1;DESCLASSIFICADO;CNJ;13600;13600;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
FluxÃ´metro O2;4443912;118;DESCLASSIFICADO;UN;9768.04;82.78;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
FluxÃ´metro ar;4443913;11;DESCLASSIFICADO;UN;978.12;88.92;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Regulador de posto de O2;4443914;11;DESCLASSIFICADO;UN;2122.78;192.98;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Regulador de Posto de Ar;4443915;11;DESCLASSIFICADO;UNI;2281.29;207.39;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Umidificador com fraco O2;4443916;118;DESCLASSIFICADO;UN;7744.34;65.63;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Umidificador com fraco ar;4443917;11;DESCLASSIFICADO;UN;721.49;65.59;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Vacuometro;4443918;11;DESCLASSIFICADO;UN;1791.46;162.86;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Tomada dupla para O2;4443919;70;DESCLASSIFICADO;UN;7731.5;110.45;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Regulador de cilindro O2 com fluxometro;4443920;3;DESCLASSIFICADO;UN;1035.45;345.15;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Carrinho suporte torpedos;4443921;3;DESCLASSIFICADO;UN;2344.68;781.56;itensProposta_d7b3acba-27d6-404c-a1d1-59283acae704.csv
Avental descartÃ¡vel. Produzidos em NÃ£otecido SMS Grau Medico;4443874;670;VENCEU;UN;11959.5;17.85;itensProposta_d8f082f1-431a-4795-82bc-7617f24e28db.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho P.;4443929;307;DESCLASSIFICADO;CX;10438;34;itensProposta_dabf992b-d868-419f-a8ca-064071912186.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho M.;4443930;375;DESCLASSIFICADO;CX;12750;34;itensProposta_dabf992b-d868-419f-a8ca-064071912186.csv
Luva lÃ¡tex nÃ£o estÃ©ril p/ procedimento - tamanho G.;4443931;200;DESCLASSIFICADO;CX;6800;34;itensProposta_dabf992b-d868-419f-a8ca-064071912186.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 9.000BT;0;19;VENCEU; ;27265;1435;itensProposta_db5500d1-c404-48b5-a390-6cccce0a63e8.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 30.000;0;7;VENCEU; ;26810;3830;itensProposta_db5500d1-c404-48b5-a390-6cccce0a63e8.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 12.000B;0;6;VENCEU; ;9600;1600;itensProposta_db5500d1-c404-48b5-a390-6cccce0a63e8.csv
Aparelho de ar condicionado tipo split HI- WALL cap. 18.000B;0;25;VENCEU; ;54960;2198.4;itensProposta_db5500d1-c404-48b5-a390-6cccce0a63e8.csv
CESTA BASICA TIPO 02;4303910;700;VENCEU;UNI;58408;83.44;itensProposta_ddd3f8d4-c9da-4081-ae6a-fb198e0454fa.csv
MacacÃ£o de seguranÃ§a;4443866;7200;PERDEU;UN;561600;78;itensProposta_dde6e0c8-bfce-4f65-82cc-bdd32558ee89.csv
LocaÃ§Ã£o de imÃ³vel, 01(um) pavilhÃ£o com pavimento tÃ©rreo e me;4444197;6;VENCEU;MES;24000;4000;itensProposta_deedfdcb-8072-4376-b020-406cdaca84f7.csv
LocaÃ§Ã£o de imÃ³vel, 01(um) pavilhÃ£o com pavimento tÃ©rreo e me;4444198;6;VENCEU;MES;34800;5800;itensProposta_deedfdcb-8072-4376-b020-406cdaca84f7.csv
ServiÃ§os tÃ©cnicos especializados para elaboraÃ§Ã£o da PLANTA D;4398964;4;PERDEU;MES;75000;18750;itensProposta_e1bf04cf-87b1-4184-8861-b6e1fdf1198d.csv
ContrataÃ§Ã£o de instituiÃ§Ã£o pÃºblica ou privada para a realiza;4399109;1;VENCEU;SV;172650.1;172650.1;itensProposta_e21a1fb6-d5bb-4b66-ae6c-64c12961a568.csv
Kit teste rÃ¡pido CORONAVIRUS (COVID 19) Caixa com 25 testes;4443871;40;PERDEU;CXA;140000;3500;itensProposta_e253ac4d-af59-47bc-a53c-38e6b3e75030.csv
Obras reconstruÃ§Ã£o e recuperaÃ§Ã£o do telhado PaÃ§o Municipal;4399667;1;PERDEU;SV;66469.04;66469.04;itensProposta_e2d5ee15-7002-4a32-8de7-ed893c819d00.csv
Manta para esterilizaÃ§Ã£o em nÃ£o tecido SMS 100 x 100 cm com;4444054;25600;VENCEU;FLH;43520;1.7;itensProposta_e2d791de-b170-4bb8-94ce-bf26b156f39c.csv
Mascara confeccionada em TNT (tecido nÃ£o tecido) Clip nasal;4443870;200000;PERDEU;UN;264000;1.32;itensProposta_e4fbd18b-06f2-4af3-bbd8-aa325f722422.csv
ServiÃ§o de posto de vigia noturno em escala 12x36, todos os;4392884;1;DESCLASSIFICADO;PSTO;13750;13750;itensProposta_e777de1a-f57a-470a-b905-a8fdce0f9721.csv
HIGIENIZAÃÃO PREDIAL nas U.B.S. nos Centros de Triagem;4443875;6;VENCEU;MES;606576.6;101096.1;itensProposta_e9c02cd1-f66e-4aa6-8686-241e84fb4be7.csv
DIVISORIA DO TIPO NAVAL SIMPLES,COM PERFIL EM AÃO ZINCADO  C;0;68.18;VENCEU; ;6040.07;88.59;itensProposta_f12b95cb-c692-4f45-b64c-70bda6aae506.csv
PORTAS COM BATENTES REQUADROS DOBRADIÃAS FECHADURA;0;4;VENCEU; ;1314;328.5;itensProposta_f12b95cb-c692-4f45-b64c-70bda6aae506.csv
Tubos alumÃ­niio 35x70mmx6cm, cor branca;0;2;VENCEU; ;640;320;itensProposta_f12b95cb-c692-4f45-b64c-70bda6aae506.csv
Parede de gesso acartonato com 12mm espessura;0;111;VENCEU; ;13875;125;itensProposta_f12b95cb-c692-4f45-b64c-70bda6aae506.csv
Porta em eucatex completa 2.11 x 0,80;0;4;VENCEU; ;1314;328.5;itensProposta_f12b95cb-c692-4f45-b64c-70bda6aae506.csv
GARRAFAO DE 20 LITROS;4399318;1450;VENCEU;GRF;13195;9.1;itensProposta_f2219de0-f56b-4ca9-8e69-d85c012815f8.csv
Cx. copo 200ml, com 48 unidades s/gÃ¡s;4399319;20;VENCEU;CX;560;28;itensProposta_f2219de0-f56b-4ca9-8e69-d85c012815f8.csv
Cx. copo desc. 180ml, c/2500 un.;4399320;10;VENCEU;CX;950;95;itensProposta_f2219de0-f56b-4ca9-8e69-d85c012815f8.csv
CESTA BASICA TIPO 01;4303909;1300;DESCLASSIFICADO;UNI;97643;75.11;itensProposta_f252b8ba-5ed0-48fa-8fb2-68ed73b42784.csv
ManutenÃ§Ã£o de PrÃ³tese Transtibial com fornecimento de peÃ§as;4444059;1;PERDEU;UN;12050;12050;itensProposta_f5022693-b933-4186-b0e7-ca461b67dcaf.csv
MacacÃ£o de seguranÃ§a;4443866;7200;PERDEU;UN;530424;73.67;itensProposta_fb91e7da-2cf4-400a-89c6-7f4f8f869459.csv
GEOMETRIA.;4392955;70;VENCEU;SERV;2800;40;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
BALANCEAMENTO;4392956;100;VENCEU;SV;1000;10;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
CONSERTO DE PNEU;4392957;150;VENCEU;SERV;3000;20;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
MONTAGEM;4392958;100;VENCEU;SV;2000;20;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
CAMBAGEM;4392959;15;VENCEU;SV;750;50;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
REMENDO QUENTE;4392960;20;VENCEU;SV;1200;60;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
BICO (VÃLVULA);4392961;10;VENCEU;SV;100;10;itensProposta_fb98bdc5-3a59-4db1-9cf7-362a907c11d0.csv
Mesa tipo escrivaninha para Sala administraÃ§Ã£o;0;3;PERDEU; ;2490;830;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
ArmÃ¡rio em MDF para Sala administraÃ§Ã£o;0;2;PERDEU; ;1960;980;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
Mesa tipo escrivaninha em MDF para RecepÃ§Ã£o;0;1;PERDEU; ;830;830;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
ArmÃ¡rio tipo escaninho para DepÃ³sito Enfermagem;0;2;PERDEU; ;440;220;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
BalcÃ£o de atendimento em MDF para Sala de Enfermagem 01;0;1;PERDEU; ;2140;2140;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
BalcÃ£o de apoio em MDF para Sala de Enfermagem 01;0;1;PERDEU; ;1550;1550;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
BalcÃ£o estaÃ§Ã£o de trabalho em MDF para Sala de Enfermagem 02;0;1;PERDEU; ;2695;2695;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
Mesa escrivaninha em MDF para ConsultÃ³rio mÃ©dico;0;1;PERDEU; ;830;830;itensProposta_fbe3b566-04de-4707-8d28-cd86d4dd21cb.csv
