numeroLicitacao;dataLicitacao;tipoLicitacao;justificativaDispensaLicitacao;origem_arquivo
192/2019;2019-06-13;Convite p/ Compras e ServiÃ§os; ;licitacao_a3de3653-05b3-4ade-83bc-9620e18bdfe7.csv
21/2019;2019-04-11;Dispensa p/ Compras e ServiÃ§os; ;licitacao_a42a3428-3837-49e4-98d6-f8ef1c2ffaf5.csv
56/2019;2019-03-29;Convite p/ Compras e ServiÃ§os; ;licitacao_a4c74f8d-8c99-4caf-8ec1-0e1b6581afe7.csv
193/2019;2019-06-18;Convite p/ Compras e ServiÃ§os; ;licitacao_a53aa3c6-8fc1-49b3-ae47-aacad13ad0d0.csv
84/2018;2018-11-01;Dispensa p/ Compras e ServiÃ§os; ;licitacao_a545ceb0-dc64-42d5-8fa0-99221ea293d3.csv
46/2019;2019-06-14;Dispensa p/ Compras e ServiÃ§os; ;licitacao_a5a0695c-b1a2-4650-b023-971261a3bd9f.csv
33/2019;2019-06-10;PregÃ£o Presencial; ;licitacao_a5d93aea-e72f-42b8-932e-c478a629ba60.csv
27/2014;2014-01-29;Dispensa p/ Compras e ServiÃ§os; ;licitacao_a617e25e-6aa1-4f56-b6ef-b1ef353bf04b.csv
26/2019;2019-06-04;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_a71cfdaa-03c4-4c59-bf17-d0a71770d224.csv
119/2015;2015-10-21;Tomada de PreÃ§o p/ Comp. e Serv.; ;licitacao_a78557d7-efcb-4849-8e67-5d69425fe191.csv
15/2015;2016-02-01;PregÃ£o Presencial; ;licitacao_a8160711-9965-435f-9aa1-376b960a0017.csv
228/2019;2019-07-17;Convite p/ Obras e Serv. Eng.; ;licitacao_a86919cd-8388-418a-b560-8512ceff1fd8.csv
9/2018;2018-02-22;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_a8e5dd85-4a3c-40d8-8497-b163734b535c.csv
105/2019;2019-04-18;PregÃ£o Presencial; ;licitacao_aa8d27fd-1e0a-4ef9-abd0-52c87fafb9ed.csv
308/2018;2018-10-22;PregÃ£o Presencial; ;licitacao_aab197ff-3e8c-4a51-a08f-2f41204a733e.csv
137/2018;2018-05-22;PregÃ£o Presencial; ;licitacao_aaf448fc-4176-4676-8675-c528cd5c9c2d.csv
188/2019;2019-06-13;Convite p/ Compras e ServiÃ§os; ;licitacao_ab1b7f43-c5de-44e5-b2ab-b6add44a25cc.csv
47/2019;2019-03-27;Convite p/ Obras e Serv. Eng.; ;licitacao_abcb2dee-e298-4cbd-90b7-163b2acf904c.csv
17/2019;2019-11-01;PregÃ£o Presencial; ;licitacao_abf2238e-4c5f-4818-b1ff-1c3751516a0d.csv
28/2019;2019-05-23;ConcorrÃªncia p/ Obras e Serv. Eng.; ;licitacao_ac69b15c-a25f-4ecc-a76c-4b08e045ec7c.csv
303/2018;2018-10-17;PregÃ£o Presencial; ;licitacao_ac9282f1-d033-42ee-926a-22df813b419d.csv
20/2019;2019-01-31;Dispensa p/ Obras e Serv. Eng.; ;licitacao_ad3f6cb2-5a59-4b75-aa25-ae34cf7073ce.csv
24/2018;2018-08-06;Dispensa p/ Compras e ServiÃ§os; ;licitacao_adfcf668-4339-40b0-a918-1dccc8c9335d.csv
142/2019;2019-05-13;Convite p/ Compras e ServiÃ§os; ;licitacao_ae689a66-2b90-4f48-934d-1e6e012f654f.csv
7/2019;2019-02-01;Convite p/ Obras e Serv. Eng.; ;licitacao_af37c7db-f51b-4c8f-981c-47bcf4096dcd.csv
49/2019;2019-03-28;Convite p/ Compras e ServiÃ§os; ;licitacao_af9efcf2-4b49-4064-8323-ba5b53dc18ae.csv
174/2018;2018-06-06;Dispensa p/ Obras e Serv. Eng.; ;licitacao_b0052b1d-8798-4a47-9d91-df53d7e3e2d5.csv
244/2019;2019-08-05;PregÃ£o Presencial; ;licitacao_b16b6048-ad90-415f-9ee6-e92069133627.csv
209/2018;2018-07-18;PregÃ£o Presencial; ;licitacao_b18d5aaa-9f41-48e9-868d-8d0bf55f9d1d.csv
69/2019;2019-03-21;PregÃ£o Presencial; ;licitacao_b3696810-a4d1-416b-a095-0604043469ea.csv
56/2018;2018-08-07;PregÃ£o Presencial; ;licitacao_b3faab80-3bdb-43db-9c14-af4f93cb57b6.csv
194/2019;2019-06-12;PregÃ£o Presencial; ;licitacao_b4304510-e22b-48ae-891e-1cc5f0e6efcc.csv
35/2019;2019-03-11;Convite p/ Compras e ServiÃ§os; ;licitacao_b552180c-5427-4835-8764-4e581f74e7b0.csv
94/2018;2018-04-24;PregÃ£o Presencial; ;licitacao_b5e23eab-5aef-4343-a4b9-81371624358a.csv
333/2019;2019-11-11;PregÃ£o Presencial; ;licitacao_b5fa8917-6926-48e8-aae7-e58b53d032bc.csv
2/2019;2019-01-23;PregÃ£o Presencial; ;licitacao_b624d56a-4c42-4c68-920d-2c36b13d27f2.csv
354/2018;2018-11-28;Convite p/ Obras e Serv. Eng.; ;licitacao_b7c156e9-ef4d-4747-bf5d-7fcb768f14af.csv
186/2019;2019-05-22;Dispensa p/ Compras e ServiÃ§os; ;licitacao_b8101aaf-718a-4244-bc3b-19a0d977d4af.csv
155/2018;2018-05-17;PregÃ£o Presencial; ;licitacao_b8b0a1ee-1006-4810-af19-570fab6b4bf3.csv
331/2018;2018-11-22;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_b8c3ddc1-6db9-409a-b62d-416ebbd7eaea.csv
70/2019;2019-03-21;PregÃ£o Presencial; ;licitacao_b8ea422f-2b48-424e-966a-0172179ad02c.csv
129/2019;2019-05-16;PregÃ£o Presencial; ;licitacao_b948ef91-9b6d-4744-a587-32784e5d9411.csv
114/2019;2019-04-08;Dispensa p/ Compras e ServiÃ§os; ;licitacao_b9749800-0ede-44ab-aa70-bd5af6f7e6da.csv
79/2019;2019-04-22;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_ba695a99-2a19-4fe2-ab8a-626df39c11dd.csv
21/2018;2018-02-15;Convite p/ Compras e ServiÃ§os; ;licitacao_bb56049f-c4c1-4347-8193-6721ad15d12f.csv
387/2018;2019-01-17;PregÃ£o Presencial; ;licitacao_bb70a40d-b4f7-4711-8ec5-6ad500dfb692.csv
184/2016;2016-06-05;PregÃ£o Presencial; ;licitacao_bbce83d2-9499-474b-bb21-7a0b5c9d3aea.csv
200/2015;2015-11-11;ConcorrÃªncia p/ Obras e Serv. Eng.; ;licitacao_bc254261-dae9-4e93-a17d-721c6f555515.csv
386/2018;2019-01-14;PregÃ£o Presencial; ;licitacao_bc8dcb98-db5b-4349-a5fd-2fc04bd16af4.csv
156/2019;2019-05-02;Inexigibilidade c/ Processo; ;licitacao_bcbee7ab-939e-4421-ad6a-fe19f5a88a54.csv
244/2015;2015-11-26;Inexigibilidade c/ Processo; ;licitacao_be04f615-6a3d-4879-88e7-fc082406ebcd.csv
300/2018;2018-10-02;Inexigibilidade c/ Processo; ;licitacao_bed7052a-4e4f-441e-a448-ad3e9e84f178.csv
12/2018;2018-07-02;PregÃ£o Presencial; ;licitacao_bf4ac74e-c8bd-4b9a-afcb-2ef7764b59df.csv
22/2019;2019-01-21;Convite p/ Obras e Serv. Eng.; ;licitacao_c01a13e1-71a7-4186-a6fc-802e7370652b.csv
367/2019;2019-12-05;Convite p/ Compras e ServiÃ§os; ;licitacao_c02abfaa-d3d6-4465-a505-0dec0ceeb617.csv
249/2019;2019-08-16;Convite p/ Compras e ServiÃ§os; ;licitacao_c06a2192-3583-4fcd-99b1-8786b4c8a2f9.csv
117/2019;2019-05-08;Convite p/ Obras e Serv. Eng.; ;licitacao_c1784acc-1de8-4441-abff-dde308c91b0d.csv
152/2019;2019-05-17;PregÃ£o Presencial; ;licitacao_c1a3b5cb-7966-42b1-827f-5914974e980b.csv
248/2019;2019-08-14;Convite p/ Compras e ServiÃ§os; ;licitacao_c1ba1e7c-48e2-4096-995f-05cefbdf84bb.csv
165/2019;2019-06-05;Convite p/ Compras e ServiÃ§os; ;licitacao_c1bd0cc3-0ffb-4565-8ff5-bb9d6b3d3fad.csv
61/2019;2019-04-02;Convite p/ Compras e ServiÃ§os; ;licitacao_c2a942d4-b6b9-4730-aeab-9b087fb92fdd.csv
119/2019;2019-06-05;Convite p/ Compras e ServiÃ§os; ;licitacao_c3cfd990-08b1-4b9b-a534-acd26ac660fe.csv
12/2018;2018-03-21;PregÃ£o Presencial; ;licitacao_c4138b1c-306d-400f-a69c-0e7ac7d7427f.csv
348/2019;2019-10-31;Dispensa p/ Compras e ServiÃ§os; ;licitacao_c4560fae-f3e1-4297-b8d8-2b248f1c818b.csv
338/2018;2018-10-30;Dispensa p/ Compras e ServiÃ§os; ;licitacao_c47f8fb3-edda-4ec2-b8f9-6ba935095c13.csv
70/2019;2019-10-16;PregÃ£o Presencial; ;licitacao_c4ac71e7-de89-4f04-8e6e-81d4b476b33e.csv
159/2018;2018-11-28;Tomada de PreÃ§o p/ Comp. e Serv.; ;licitacao_c4edc2b6-554c-4c2b-bd1a-f1488a05a86e.csv
147/2018;2018-04-17;Dispensa p/ Compras e ServiÃ§os; ;licitacao_c5b23896-1bbd-4fb2-8759-029c4cf8f3cd.csv
109/2017;2017-07-12;PregÃ£o Presencial; ;licitacao_c5fb5438-ba67-4fa5-b2d4-af5aff650c98.csv
64/2018;2018-08-21;PregÃ£o Presencial; ;licitacao_c66626ba-38ef-4f7f-9bbb-01a82b1a515b.csv
85/2017;2017-06-14;Convite p/ Compras e ServiÃ§os; ;licitacao_c7002163-f3ab-4ca4-9456-eb133597d105.csv
44/2019;2019-03-20;Convite p/ Compras e ServiÃ§os; ;licitacao_c749c47a-cb9b-4e82-abd1-66a4b1355a15.csv
86/2018;2018-12-11;PregÃ£o Presencial; ;licitacao_c7630007-d0b8-49e9-ac24-0718dbebd47d.csv
215/2018;2018-07-11;Dispensa p/ Obras e Serv. Eng.; ;licitacao_c76e4e35-339b-4d85-9ee6-00ed364faa5c.csv
340/2018;2018-12-19;PregÃ£o Presencial; ;licitacao_c7cbe2af-3c21-4e10-a3c4-1c7f5209c4f8.csv
77/2018;2018-10-25;Tomada de PreÃ§o p/ Comp. e Serv.; ;licitacao_c7e65410-653a-4fe2-9269-1504b5787a45.csv
313/2018;2018-10-29;PregÃ£o Presencial; ;licitacao_c8152037-d522-4c26-bd9c-89c3a01d276e.csv
14/2017;2017-10-11;PregÃ£o Presencial; ;licitacao_c9b7f908-71bb-40a3-8f08-5167cb7db7ce.csv
242/2019;2019-09-27;ConcorrÃªncia p/ Obras e Serv. Eng.; ;licitacao_ca4eab31-cef3-4e37-8741-4b1a7f3a4baa.csv
27/2019;2019-04-11;ConcorrÃªncia p/ Obras e Serv. Eng.; ;licitacao_ccd6c503-b3c1-44f1-9211-54918510b9e0.csv
18/2018;2018-12-03;Tomada de PreÃ§o p/ Comp. e Serv.; ;licitacao_cd36b3ec-99a8-4809-a8f6-51aeabcafb56.csv
324/2018;2018-11-14;Convite p/ Compras e ServiÃ§os; ;licitacao_cd9fb7ff-6b21-4b29-a56c-2cc056b95e60.csv
58/2019;2019-03-27;Convite p/ Compras e ServiÃ§os; ;licitacao_cea62014-c50c-46bf-81bb-456c1145e0d4.csv
285;2026-01-09;OUTROS; ;licitacao_cf3d7cf0-0d0c-4a4d-a47d-ab53a76d888c.csv
304/2019;2019-09-09;Dispensa p/ Compras e ServiÃ§os; ;licitacao_cf97b9db-7f5d-473d-9bae-fd55c0b25964.csv
21/2019;2019-02-21;Convite p/ Compras e ServiÃ§os; ;licitacao_d0ccac2f-402c-4e36-be1c-d41a19e5a840.csv
294/2018;2018-10-11;Convite p/ Compras e ServiÃ§os; ;licitacao_d2321e74-2446-4a54-a32b-28212309ac17.csv
53/2017;2017-11-22;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_d3075ffc-b258-4317-ad87-c8b9974bc165.csv
243/2018;2018-08-13;PregÃ£o Presencial; ;licitacao_d31ed9ff-ea51-4e71-92f3-ba58cc9926fa.csv
281/2018;2018-09-26;Convite p/ Compras e ServiÃ§os; ;licitacao_d3beb563-246f-4501-8f9d-e1b54c439cc5.csv
68/2018;2018-03-21;Convite p/ Compras e ServiÃ§os; ;licitacao_d485fc5c-569d-417c-8353-99190210415a.csv
62;2019-08-28;PregÃ£o Presencial; ;licitacao_d49dbc37-682d-45dc-bd10-62d277420871.csv
237/2018;2018-09-04;PregÃ£o Presencial; ;licitacao_d6227033-cebe-4c6f-8e3c-3f8f6df61c9b.csv
9/2016;2016-03-29;Dispensa p/ Compras e ServiÃ§os; ;licitacao_d6ae6013-f7e3-46e7-b25d-32e9d5b56635.csv
325/2019;2019-10-21;PregÃ£o Presencial; ;licitacao_d731e836-1b59-4488-974f-d69b74aaaf83.csv
29/2017;2017-06-27;PregÃ£o Presencial; ;licitacao_d8997785-625e-40c3-833d-dc8ea27716a2.csv
344/2018;2018-11-21;PregÃ£o Presencial; ;licitacao_d8d24972-1e98-4362-b12e-343f2a79cf50.csv
280/2018;2018-09-19;Convite p/ Compras e ServiÃ§os; ;licitacao_d9f2d880-ad4d-44f0-85a8-a9aea4163d96.csv
339/2018;2018-11-19;Convite p/ Compras e ServiÃ§os; ;licitacao_da0e53c0-9683-47d1-8f8b-92239032a044.csv
310/2019;2019-11-12;PregÃ£o Presencial; ;licitacao_da4fd9c8-24e6-4347-b362-b81b065a7268.csv
71/2016;2016-12-28;Outras Modalidades/NÃ£o AplicÃ¡vel; ;licitacao_db4a7ce1-e24d-4641-9821-90f0e24507ef.csv
130/2019;2019-04-30;PregÃ£o Presencial; ;licitacao_dbb6bdce-bfb9-47de-ae78-6529c930fc14.csv
127/2019;2019-05-28;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_dbc0d7f3-dc27-4751-be97-a84b86f3ee67.csv
237/2017;2017-12-20;Convite p/ Compras e ServiÃ§os; ;licitacao_dceee20d-9c81-430a-b661-7a7de67eff96.csv
297/2018;2018-10-10;Convite p/ Compras e ServiÃ§os; ;licitacao_de05ed29-944e-4240-9be0-67c702e45575.csv
34/2019;2019-03-11;Convite p/ Compras e ServiÃ§os; ;licitacao_de559a04-0a44-4b88-978d-9655b79e3cdd.csv
167/2019;2019-06-05;Convite p/ Compras e ServiÃ§os; ;licitacao_de95b8ce-1059-4a86-9741-4306790e7e86.csv
357/2018;2018-12-05;PregÃ£o Presencial; ;licitacao_df16eb89-1fc3-4352-820b-072e16fb8b9e.csv
73/2018;2018-03-20;PregÃ£o Presencial; ;licitacao_e076bcac-4543-4cc6-8391-ab4020380833.csv
171/2018;2018-06-27;PregÃ£o Presencial; ;licitacao_e0aab31a-9675-42bd-834b-dd485f91c07a.csv
350/2018;2018-12-06;PregÃ£o Presencial; ;licitacao_e1cae013-ee54-4058-a929-f7dae0ffffce.csv
236/2018;2018-09-11;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_e298b062-0898-455b-bf7c-9a9eb9526e19.csv
374/2018;2019-01-07;PregÃ£o Presencial; ;licitacao_e2cbde23-3384-4841-9d45-5ab1bf0f54bc.csv
204/2019;2019-06-25;PregÃ£o Presencial; ;licitacao_e42d8a79-8b23-4056-bde8-c369ea5f6e6e.csv
308/2019;2019-09-27;PregÃ£o Presencial; ;licitacao_e53de627-a34f-4380-8953-2b2a3bba724b.csv
8/2018;2018-02-06;PregÃ£o Presencial; ;licitacao_e6155ce0-b241-4e2b-a05d-dd3a30a1d3ab.csv
95/2019;2019-05-09;PregÃ£o Presencial; ;licitacao_e627dd95-0fae-4a98-a027-c811b4362871.csv
234/2018;2018-09-05;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_e6515f49-746a-4d54-ba27-bcd3d0bf5603.csv
352/2019;2019-11-22;PregÃ£o Presencial; ;licitacao_e86fa0d3-d8d6-437a-9d7e-a430282626e6.csv
63/2018;2018-08-23;Tomada de PreÃ§o p/ Comp. e Serv.; ;licitacao_eb1f8564-c8ca-4261-b635-cc4f1c3c7fb4.csv
321/2019;2019-10-23;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_eb983b41-cf18-48ba-be23-f781f47711a3.csv
199/2019;2019-06-26;Convite p/ Obras e Serv. Eng.; ;licitacao_eb9ca50e-d223-4bf7-938b-24b81700c243.csv
303/2019;2019-10-04;PregÃ£o Presencial; ;licitacao_ebf82ef6-fab0-4d66-847b-806bc9b03f63.csv
45/2019;2019-03-18;Convite p/ Compras e ServiÃ§os; ;licitacao_ec353c81-1b9f-4248-92e3-583e4d895fc0.csv
190/2011;2011-07-05;ConcorrÃªncia p/ Obras e Serv. Eng.; ;licitacao_ec4e20a0-bd4f-45fa-a3ee-08bdfdd49425.csv
214/2019;2019-07-10;PregÃ£o Presencial; ;licitacao_ecbfd339-6d3c-4810-bf0f-dcaa176eb19b.csv
121/2019;2019-04-26;PregÃ£o Presencial; ;licitacao_edc81e2a-f289-409b-954f-b537c750774e.csv
187/2016;2016-10-19;PregÃ£o Presencial; ;licitacao_edcf1dae-0ed1-4f6e-ba05-441f1029266e.csv
3/2018;2018-01-23;PregÃ£o Presencial; ;licitacao_ef307351-9734-454f-bb3b-47af19f34f3e.csv
327/2019;2019-10-30;Tomada de PreÃ§o p/ Obras e Serv. Eng.; ;licitacao_efa0fed8-f7b4-4919-930c-c15bcdca804a.csv
43/2018;2018-05-30;Dispensa p/ Compras e ServiÃ§os; ;licitacao_f1c28d7e-e976-43b3-86b5-7f244c79f612.csv
139/2012;2012-04-25;PregÃ£o Presencial; ;licitacao_f2189e7c-2af1-4fd8-b012-d267cdc2b72f.csv
294/2019;2019-10-09;Convite p/ Compras e ServiÃ§os; ;licitacao_f23de502-fdb2-4c32-9264-6cb0d57ed43d.csv
402/2019;2019-12-30;PregÃ£o Presencial; ;licitacao_f314e199-c3b0-4fd2-91c8-efa5bc19eb56.csv
69/2019;2019-09-30;Dispensa p/ Compras e ServiÃ§os; ;licitacao_f41485a0-389a-4b8a-ac10-eb4526c81020.csv
211/2018;2018-04-24;Convite p/ Obras e Serv. Eng.; ;licitacao_f4cb5e62-2224-4947-8525-a231bb917123.csv
49/2016;2016-03-07;Convite p/ Compras e ServiÃ§os; ;licitacao_f4d8717a-070e-47d0-8bd3-6a12e7d2757b.csv
2/2011;2011-04-08;ConcorrÃªncia p/ Compras e Serv.; ;licitacao_f4f2cebc-1bb3-4dc0-adf5-558c38cfcd02.csv
293/2019;2019-08-30;Dispensa p/ Compras e ServiÃ§os; ;licitacao_f647dc2b-b9a5-4e4c-9ddf-f7252ec26368.csv
296/2018;2018-11-22;PregÃ£o Presencial; ;licitacao_f6cf6d65-d5ba-4e1f-8401-76e045d9303c.csv
12/2019;2019-01-21;Inexigibilidade c/ Processo; ;licitacao_f802b5e6-011d-4e43-b296-78986fb95413.csv
368/2018;2018-12-19;PregÃ£o Presencial; ;licitacao_f96937a6-f922-40bb-bb5c-347e0cc875ef.csv
309/2019;2019-11-12;PregÃ£o Presencial; ;licitacao_fa04fec6-2a06-4fae-843b-cf453380009b.csv
295/2018;2018-10-17;Convite p/ Obras e Serv. Eng.; ;licitacao_fb4e1fe3-fd08-459d-80e1-ec9b470fb0db.csv
108/2017;2017-07-20;PregÃ£o Presencial; ;licitacao_fb9af971-fc47-44a7-9420-699837625f44.csv
60/2018;2018-08-25;Dispensa p/ Compras e ServiÃ§os; ;licitacao_fd808777-0102-4cf3-99a5-aa66afb2faa7.csv
252/2019;2019-07-29;Dispensa p/ Compras e ServiÃ§os; ;licitacao_ffdad551-9702-43f4-a775-8b4cb1af470b.csv
