descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
15 A 24 MP 24 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1581.6;52.72;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 2 MP 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1237.5;41.25;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 32 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1065.9;35.53;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 32 FJ 32 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1650.3;55.01;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 32 MP 32 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1409.7;46.99;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;653.4;21.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 FJ 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;378.0;12.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 FJ A 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;550.2;18.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 FJ B 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;515.4;17.18;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 MJ 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;515.4;17.18;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 MP 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;447.0;14.9;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 4 MP 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;481.2;16.04;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;481.2;16.04;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 FJ 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;412.2;13.74;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 FJ 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;550.2;18.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 FJ A 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;653.4;21.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 FJ A 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;687.6;22.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 FJ B 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;653.4;21.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
HG 00610-12-12 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1237.5;41.25;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
HG 00610-16-12 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1443.9;48.13;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
HG 00610-20-16 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1512.9;50.43;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
HG 00619-20-16 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;1512.9;50.43;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 MJ 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;598.2;19.94;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 MJ 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;378.0;12.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 MP 4 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;598.2;19.94;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 MP 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;584.4;19.48;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 6 MP 8 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;653.4;21.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;653.4;21.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;687.6;22.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ 8 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;687.6;22.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ A 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;881.1;29.37;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ A 8 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;687.6;22.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ B 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;687.6;22.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 FJ B 8 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;894.0;29.8;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
15 A 8 MJ 6 Terminal p/mangueira hidr. c/capa cod;0;30.0;PERDEU; ;550.2;18.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
258726 A1 UNHA DO ESCARIFICADOR TRATOR D 150;0;30.0;PERDEU; ;6900.3;230.01;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
76089286 LAMINA TRATOR D 150;0;10.0;PERDEU; ;10436.2;1043.62;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
76089288 CANTO DE LAMINA TRATOR D 150;0;5.0;PERDEU; ;2054.75;410.95;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
76089287 CANTO DE LAMINA TRATOR D 150;0;5.0;PERDEU; ;2054.75;410.95;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8273211 PARAFUSO TRATOR D 150;0;100.0;PERDEU; ;421.0;4.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
12164321 PORCA TRATOR D 150;0;100.0;PERDEU; ;131.0;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75266945 LAMINA DE 9 FUROS MOTONIVELADORA R 170;0;15.0;PERDEU; ;8780.7;585.38;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75266945/1 LAMINA DE 15 FUROS MOTONIVELADORA R 170;0;15.0;PERDEU; ;14550.15;970.01;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
73132919 PARAFUSO MOTONIVELADORA R 170;0;90.0;PERDEU; ;250.2;2.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
12164321 PORCA MOTONIVELADORA R 170;0;90.0;PERDEU; ;117.9;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75267184 UNHA MOTONIVELADORA R 170;0;30.0;PERDEU; ;1390.2;46.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75267178 HASTE MOTONIVELADORA R 170;0;30.0;PERDEU; ;5099.4;169.98;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75267187 TRAVA MOTONIVELADORA R 170;0;30.0;PERDEU; ;1399.8;46.66;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
2Y3939 LAMINA PA CARREGADEIRA 930R;0;5.0;PERDEU; ;13608.3;2721.66;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8J4691 DENTE PA CARREGADEIRA 930R;0;50.0;PERDEU; ;11544.5;230.89;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8J2928 PARAFUSO PA CARREGADEIRA 930R;0;90.0;PERDEU; ;946.8;10.52;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8J2933 PORCA PA CARREGADEIRA 930R;0;90.0;PERDEU; ;262.8;2.92;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
86992654 LAMINA PA CARREGADEIRA W130;0;5.0;PERDEU; ;7409.85;1481.97;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
86992655 LAMINA PA CARREGADEIRA W130;0;10.0;PERDEU; ;9255.5;925.55;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8699656 CANTO DE LAMINA PA CARREGADEIRA W130;0;10.0;PERDEU; ;6626.7;662.67;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
42021236 PARAFUSO PA CARREGADEIRA W130;0;40.0;PERDEU; ;168.4;4.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
42021244 PARAFUSO PA CARREGADEIRA W130;0;80.0;PERDEU; ;336.8;4.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
42511612 PORCA PA CARREGADEIRA W130;0;120.0;PERDEU; ;157.2;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
3302877 DENTE PA CARREGADEIRA 55C;0;50.0;PERDEU; ;9726.0;194.52;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
551765/1 LAMINA COM FURO PA CARREGADEIRA 55C;0;5.0;PERDEU; ;12526.15;2505.23;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
13801870 PARAFUSO PA CARREGADEIRA 55C;0;80.0;PERDEU; ;384.8;4.81;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
13806998 PORCA PA CARREGADEIRA 55C;0;80.0;PERDEU; ;104.8;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
1447011131 LAMINA DE 11 FUROS TRATOR KOMATSU D65E-6B;0;10.0;PERDEU; ;10436.2;1043.62;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
1407011131 CANTO DE LAMINA TRATOR KOMATSU D65E-6B;0;5.0;PERDEU; ;2054.75;410.95;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
1407011141 CANTO DE LAMINA TRATOR KOMATSU D65E-6B;0;5.0;PERDEU; ;2054.75;410.95;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
209011270 PARAFUSO TRATOR KOMATSU D65E-6B;0;140.0;PERDEU; ;607.6;4.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
209111205 PARAFUSO TRATOR KOMATSU D65E-6B;0;20.0;PERDEU; ;126.6;6.33;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
229011219 PORCA TRATOR KOMATSU D65E-6B;0;160.0;PERDEU; ;209.6;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
37016077 LAMINA DIANTEIRA RETRO RANDON 406;0;5.0;PERDEU; ;7199.55;1439.91;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
219000337 PARAFUSO RETRO RANDON 406;0;50.0;PERDEU; ;217.0;4.34;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
219000075 PORCA RETRO RANDON 406;0;50.0;PERDEU; ;65.5;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
370160025 LAMINA TRASEIRA RETRO RANDON 406;0;5.0;PERDEU; ;2101.95;420.39;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
219000309 DENTE RETRO RANDON 406;0;15.0;PERDEU; ;943.65;62.91;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
219000311 DENTE LATERAL RETRO RANDON 406;0;5.0;PERDEU; ;314.55;62.91;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
219000310 DENTE LATERA RETRO RANDON 406L;0;5.0;PERDEU; ;314.55;62.91;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
5D9558 LAMINA Â¾ AR -1 13 FUROS MOTONIVELADORA 120B;0;15.0;PERDEU; ;12468.0;831.2;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
3f5108 PARAFUSO MOTONIVELADORA 120B;0;130.0;PERDEU; ;361.4;2.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
4k0367 PORCA MOTONIVELADORA 120B;0;130.0;PERDEU; ;80.6;0.62;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
3b4757 CANTO DE LAMINA MOTONIVELADORA 120B;0;10.0;PERDEU; ;1299.5;129.95;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
2d5572 UNHA DO ESCARIFICADOR MOTONIVELADORA 120B;0;55.0;PERDEU; ;1831.5;33.3;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
1g2131 SUPORTE DA UNHA MOTONIVELADORA 120B;0;55.0;PERDEU; ;6766.1;123.02;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
5d9559 LAMINA Â¾ AR Â 1 15 FUROS MOTONIVELADORA 120G;0;15.0;PERDEU; ;14550.15;970.01;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
3f5108 PARAFUSO MOTONIVELADORA 120G;0;180.0;PERDEU; ;500.4;2.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
4k0367 PORCA MOTONIVELADORA 120G;0;180.0;PERDEU; ;235.8;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
8e5531 CANTO DE LAMINA MOTONIVELADORA 120G;0;10.0;PERDEU; ;2693.0;269.3;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
6y5230 UNHA DO ESCARIFICADOR MOTONIVELADORA 120G;0;55.0;PERDEU; ;1831.5;33.3;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
9f5124 SUPORTE DA UNHA MOTONIVELADORA 120G;0;55.0;PERDEU; ;6766.1;123.02;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
E157746 LAMINA FRONTAL RETRO 580H;0;5.0;PERDEU; ;2400.95;480.19;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
E96934 LAMINA LATERAL RETRO 580H;0;5.0;PERDEU; ;1013.15;202.63;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
E96935 LAMINA LATERAL RETRO 580H;0;5.0;PERDEU; ;1013.15;202.63;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
862740 DENTE RETRO 580H;0;70.0;PERDEU; ;4662.0;66.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
E157742 LAMINA TRASEIRA RETRO 580H;0;5.0;PERDEU; ;3888.85;777.77;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75235262 LAMINA TRASEIRA RETRO LB110;0;5.0;PERDEU; ;3054.65;610.93;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75261224 PORTA DENTE RETRO LB110;0;25.0;PERDEU; ;1007.75;40.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
85801096 DENTE RETRO LB110;0;25.0;PERDEU; ;766.75;30.67;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
85801097 PINO TRAVA RETRO LB110;0;25.0;PERDEU; ;167.25;6.69;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
85801098 ARRUELA TRAVA RETRO LB110;0;25.0;PERDEU; ;185.5;7.42;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75238130 LAMINA DIANTEIRA RETRO LB110;0;5.0;PERDEU; ;7448.2;1489.64;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75238350 DENTE RETRO LB110;0;40.0;PERDEU; ;2664.0;66.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75238351 PARAFUSO RETRO LB110;0;80.0;PERDEU; ;306.4;3.83;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
12164121 PORCA RETRO LB110;0;80.0;PERDEU; ;104.8;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75246669 LAMINA DE DESGASTE RETRO B90B;0;5.0;PERDEU; ;6309.0;1261.8;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
12164121 PORCA RETRO B90B;0;80.0;PERDEU; ;104.8;1.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75238351 PARAFUSO RETRO B90B;0;80.0;PERDEU; ;306.4;3.83;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
75238130 LAMINA P/ USAR COM DENTE RETRO B90B;0;5.0;PERDEU; ;7448.2;1489.64;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
456299 DENTE RETRO B90B;0;40.0;PERDEU; ;2664.0;66.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
5B5564 LAMINA 5/8 DE 8 FUROS;0;5.0;PERDEU; ;2506.05;501.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
6200110 LAMINA 5/8 DE 9 FUROS;0;5.0;PERDEU; ;2926.75;585.35;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
65125035016B FILTRO;0;4.0;PERDEU; ;346.76;86.69;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
65125045013A SUPORTE;0;1.0;PERDEU; ;144.2;144.2;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1006781 MANGUEIRA;0;1.0;PERDEU; ;154.82;154.82;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1006780 MANGUEIRA;0;1.0;PERDEU; ;122.09;122.09;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1012192B SILENCIOSO;0;1.0;PERDEU; ;131.82;131.82;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1045910 MANGUEIRA;0;4.0;PERDEU; ;279.52;69.88;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
47400039 FILTRO;0;5.0;PERDEU; ;433.45;86.69;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
47400040 FILTRO;0;5.0;PERDEU; ;782.95;156.59;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1000562 MANGUEIRA;0;2.0;PERDEU; ;157.48;78.74;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
18500410C MANGUEIRA;0;2.0;PERDEU; ;138.0;69.0;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
24747009 ACOPLAMENTO;0;1.0;PERDEU; ;1751.72;1751.72;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
141200157 PLACA;0;2.0;PERDEU; ;44.74;22.37;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
40111100023 SELO;0;2.0;PERDEU; ;2972.6;1486.3;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007384 CUBO;0;2.0;PERDEU; ;17923.56;8961.78;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007387 ENGRENAGEM;0;6.0;PERDEU; ;3874.98;645.83;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007388 ENGRENAGEM;0;6.0;PERDEU; ;1194.36;199.06;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007389 ARRUELA;0;12.0;PERDEU; ;629.52;52.46;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007390 ENGRENAGEM;0;2.0;PERDEU; ;1125.34;562.67;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007391 ENGRENAGEM;0;2.0;PERDEU; ;1088.18;544.09;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007393 ENGRENAGEM;0;8.0;PERDEU; ;5732.88;716.61;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K9007394 ARRUELA;0;16.0;PERDEU; ;601.6;37.6;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
18000077D5 ANEL;0;2.0;PERDEU; ;56.62;28.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037850A BUCHA;0;4.0;PERDEU; ;481.28;120.32;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037852A BUCHA;0;4.0;PERDEU; ;484.84;121.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037854A BUCHA;0;8.0;PERDEU; ;1026.24;128.28;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037847 BUCHA;0;8.0;PERDEU; ;1266.88;158.36;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037849A BUCHA;0;4.0;PERDEU; ;516.64;129.16;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037853 BUCHA;0;12.0;PERDEU; ;1220.88;101.74;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1037848 BUCHA;0;8.0;PERDEU; ;700.64;87.58;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1002130A PINO;0;2.0;PERDEU; ;587.46;293.73;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21232185G PINO;0;2.0;PERDEU; ;1358.92;679.46;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1007253B PINO;0;2.0;PERDEU; ;1649.1;824.55;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
12300409A PINO;0;4.0;PERDEU; ;877.64;219.41;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21232187E PINO;0;2.0;PERDEU; ;557.36;278.68;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21232180G PINO;0;2.0;PERDEU; ;2199.36;1099.68;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1046927 PINO;0;2.0;PERDEU; ;741.38;370.69;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21232192E PINO;0;4.0;PERDEU; ;2317.96;579.49;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1007256A PINO;0;2.0;PERDEU; ;813.92;406.96;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1007255A PINO;0;2.0;PERDEU; ;764.36;382.18;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21801106BD4 VEDADOR;0;4.0;PERDEU; ;38.92;9.73;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21801106BD24 VEDADOR;0;36.0;PERDEU; ;541.44;15.04;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
21801106BD6 VEDADOR;0;8.0;PERDEU; ;77.84;9.73;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
71416241 FILTRO;0;5.0;PERDEU; ;557.35;111.47;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
24711154 FILTRO;0;5.0;PERDEU; ;274.25;54.85;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
J908615 FILTRO;0;5.0;PERDEU; ;141.55;28.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
47100119 FILTRO;0;5.0;PERDEU; ;606.05;121.21;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2038222 MANGUEIRA;0;2.0;PERDEU; ;316.72;158.36;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2038144 MANGUEIRA;0;2.0;PERDEU; ;406.96;203.48;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2040683 MANGUEIRA;0;2.0;PERDEU; ;490.12;245.06;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2040684 MANGUEIRA;0;2.0;PERDEU; ;449.44;224.72;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2040686 MANGUEIRA;0;2.0;PERDEU; ;329.1;164.55;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2040685 MANGUEIRA;0;2.0;PERDEU; ;360.94;180.47;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
K1038006A DENTE;0;20.0;PERDEU; ;1981.8;99.09;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
27131060A CANTO;0;2.0;PERDEU; ;401.66;200.83;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
27131059A CANTO;0;2.0;PERDEU; ;401.12;200.56;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
27051020 TRAVA;0;20.0;PERDEU; ;566.2;28.31;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
DS2039122 MANGUEIRA;0;2.0;PERDEU; ;350.34;175.17;itensProposta_c15e32a0-5ee6-4141-b667-f5cc2fa7eaf9.csv
