id;descricao;unidadeMedida;quantidade;valorUnitario;valorTotal;origem_arquivo
11487632;FORD/CARGO 1415 MAK8665;UND;1;628.56;628.56;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487633;M.BENZ/L 608 D MAQ2681;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487634;M. BENZ/L 608 D MBF3148;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487635;FIAT/STRADA FIRE MBZ5435;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487636;GM/S10 COLINA S 4X4 MGW4769;UND;1;773.3824;773.38;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487637;FIAT/MOBI EASY QIT7558;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487638;M. BENS/710 KJK3002;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487639;PEUGEOT/BOXER F350LH HDI MGX4975;UND;1;1740.1103;1740.11;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487640;SCANIA/T112 HW 4X2 AAD2053;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487641;REB/TURISCAR BRILHANTE MAU0612;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487642;REB/KARMANN CARAVAN MBI6124;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487643;VW/PARATI MCB6169;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487644;VW.8.150E DELIVEY MDY3645;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487645;FORD/CAMINHAO 2622 E MHI8573;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487646;FORD/CARGO 2266 E MHJ2124;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487647;FORD/CARGO 2622E MHJ2203;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487648;FORD/CARGO 2622 E MHJ3064;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487649;FORD/CARGO2622 E MHJ5904;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487650;FORD/CARGO 2622E MHJ5914;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487651;SR/LIBRELATO SRPR 2E MHL4795;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487652;FIAT/UNO MILLE ECONOMY MHB8654;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487653;FORD/CARGO 1317 E MHN4609;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487654;HONDA/CG 125 TITAN KSE MBZ6047;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487655;AGRALE / 8500 TCA MHE7094;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487656;FORD/CARGO 1317 E MHN4729;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487657;FORD/CARGO 1317 E MHN4939;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487658;AGRALE 8500 TCA MHM9224;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487659;FIAT/PALIO FIRE OKF3803;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487660;M.BENZ/L 608 D MAO0515;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487661;HONDA/CIVIC LXL FLEX MJV8658;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487662;VW/6.160 DRC 4X2 QJM2865;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487663;FIAT/MOBI EASY QIT6338;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487664;FIAT/MOBI EASY QIS9348;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487665;FIAT/MOBI EASY QIT6498;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487666;FIAT/MOBI EASY QIT6568;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487667;FIAT/MOBI EASY QIT6258;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487668;FIAT/MOBI EASY QIT7458;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487669;FIAT DUCATO MC VIA VAN MGB9666;UND;1;1740.1103;1740.11;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487670;PEUGEOT BOXER F330 HDI MGP5389;UND;1;1740.1103;1740.11;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487671;VW/KOMBI MGW6304;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487672;FIAT/STRADA FIRE FLEX MBU2975;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487673;VW/KOMBI MIB3633;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487674;9BFVCAC91ABB61680 MID2208;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487675;FIAT/STRADA FIRE MBW7465;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487676;FORD/CARGO 1317 E MGP1824;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487677;M.BENZ/L 1113 MAS1135;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487678;VW KOMBI MIA2875;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487679;M.BENZ / LS 1313 BWS2509;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487680;M.Benz/Of 1313 IHX1121;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487681;FORD/ CARGO 1317 E MHN4719;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487682;FIAT PALIO FIRE ECONOMY MGO9137;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487683;FIAT/MOBI EASY QIS9098;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487684;VW/8.150 MGL7330;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487685;VW/9.150E CUMMINS MFG5187;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487686;VW/8.120 EURO3 JRI7290;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487687;HONDA/ CIVIC LXS FLEX MJG1145;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487688;FIAT/PALIO FIRE OKF3643;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487689;VW/KOMBI MFV8601;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487690;VW MPOLO SENIOR GVO MEO0892;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487691;FORD/ CARGO 815 E MHN4619;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487692;MERCEDES BENZ MBF6058;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487693;FIAT/MOBI EASY QIT6448;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487694;FIAT/STRADA WORKING MAU5653;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487695;VW/14.140 LZQ3942;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487696;FORD/CARGO 815 E MHN4879;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487697;VW/KOMBI MIB4043;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487698;Fiat/Uno Mille Economy MHB0124;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487699;FIAT/MOBI EASY QIT6318;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487700;FIAT/MOBI EASY QIT6628;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487701;VW NEOBUS THUNDER MCA9733;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487702;FIAT/STRADA FIRE FLEX MIK3552;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487703;VW KOMBI MGW6544;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487704;FIAT/ ESTRADA FIRE MBZ5405;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487705;DAFRA/SPEED 150 MIS3073;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487706;HONDA NXR150 BROS ESD MJL4598;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487707;FIAT/UNO MILLE FIRE FLEX MBU2895;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487708;FIAT/MOBI EASY QIS9438;UND;1;386.6912;386.69;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487709;FORD / CARGO 2622 E MGP1224;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487710;FORD/ CARGO 1317 E MHN4889;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487711;VW/8.150E DELIVERY MHQ9702;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487712;FORD/CARGO 2622 E MHI8593;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487713;FORD/CARGO 2622 E MHI8603;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487714;VW/KOMBI MIB4033;UND;1;676.7096;676.71;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487715;GM/MONTANA MDG7999;UND;1;483.364;483.36;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487716;VW/24.250 CNC 6 X 2 MFC9243;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487717;FORD/CARGO 2622 E MHI8583;UND;1;628.3732;628.37;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487718;FIAT DOBLO TH AMB MFO6197;UND;1;773.3824;773.38;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487719;FIAT/STRADA FIRE MEU7913;UND;1;479.31;479.31;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487720;VW/8.150E  MFJ1043;UND;1;623.0808;623.08;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487721;VW/KOMBI MGY9646;UND;1;671.0101;671.01;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487722;FIAT/UNO MILLE ECONOMY MHB8734;UND;1;383.4343;383.43;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487723;HONDA/CG150 TITAN MIXESD MHF0775;UND;1;671.0101;671.01;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487724;FIAT/PALIO WEEK REKKING MHF8438;UND;1;383.4343;383.43;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487725;GM/ S10 RODEIO 2.8 D 4X4 MJN5298;UND;1;766.8687;766.87;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487726;FIAT/MOBI EASY QIT6428;UND;1;383.4343;383.43;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487727;VW/VOYAGE 1.6L MB5 QJY3679;UND;1;383.4343;383.43;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487728;VW/KOMBI MIE8054;UND;1;690.4545;690.45;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
11487729;FIAT/MOBI EASY QIT6268;UND;1;394.5455;394.55;itens_2e81cc6e-943b-4b9f-921f-0097374bf3a2.csv
236234;Abastecimento da frota de veÃ­culos;ANO;0;0;0.0;itens_2ec3b17f-d4c5-4bd4-a28a-ac025db3071b.csv
236235;ManutenÃ§Ã£o corretiva e preventiva de veÃ­culos e equipamentos;ANO;0;0;0.0;itens_2ec3b17f-d4c5-4bd4-a28a-ac025db3071b.csv
4542377;ContrataÃ§Ã£o de empresa para realizaÃ§Ã£o dos serviÃ§os necessÃ¡r;SV;1;367000;367000.0;itens_2fb972f6-6e44-4f49-9fe8-7dd21a3694c8.csv
4542152;Terraplenagem. drenagem pluvial e pavimentaÃ§Ã£o com revestime;SV;1;1172814.03;1172814.03;itens_2fe45338-6cbb-4dee-9ad7-99fbc1589b7b.csv
4685509;RACK 19 (470mm) DE PAREDE. 12U. COM PORTA FRONTAL ACRÃLICA;UN;5;680;3400.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685510;CAIXA DE CABO UTP CAT 6. DE 300m;UN;15;1189;17835.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685511;SWITCH 24+4 PORTAS GIGABIT (10/100/1000 );UN;10;1732.32;17323.2;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685512;ROTEADOR WIRELESS DUAL BAND;UN;5;280;1400.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685513;TAMPA CEGA 19;UNI;20;106;2120.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685514;ORGANIZADOR DE CABO 19;UN;10;96;960.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685515;PATCH PANEL DE 2U;UN;5;1198;5990.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685516;PATCH CORD CAT 6 DE 1.5m;UN;340;46.9;15946.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685517;ESPELHO 4 X 2 DOIS FUROS RJ 45;UN;170;8.5;1445.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685518;KEYSTONE RJ 45 FEMEA CAT 6;UN;320;47;15040.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685519;NOBREAK 600 VA;UN;5;439;2195.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685520;VOICE PANEL 24 PORTAS. 1U. MONTÃVEL EM RACK 19;UN;5;490;2450.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4685521;SERVICOS;HORA;600;80;48000.0;itens_317bcd38-b429-4b01-8f4f-fefdbc25e606.csv
4542481;RealizaÃ§Ã£o de pintura em epÃ³xi na quadra poliesportiva da E.;SV;1;50347.44;50347.44;itens_32230282-e100-4c75-9d90-b32724789d7d.csv
4685504;Nobreak;UND;1;740;740.0;itens_32630ced-5c1d-4867-ac29-289938a469b1.csv
4685505;Tablet.;UND;30;654;19620.0;itens_32630ced-5c1d-4867-ac29-289938a469b1.csv
4685415;Reforma (Ã¡rea de 100.50mÂ²) da Unidade BÃ¡sica de SaÃºde - UBS;SER;1;52150.58;52150.58;itens_32945034-cba9-46da-9dab-13055d1fc900.csv
4542528;ExecuÃ§Ã£o de serviÃ§os de pintura de sinalizaÃ§Ã£o viÃ¡ria horizo;SV;1;31500;31500.0;itens_338b7247-2ee8-4dd2-a4b2-b93ebc53564a.csv
4541114;TONER COMPATIVEL HP CB540A PRETO;UND;10;42.9;429.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541116;TONER COMPATIVEL HP CB541A CIANO;UND;10;42.9;429.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541119;TONER COMPATIVEL HP CB542A AMARELO;UND;10;42.9;429.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541122;Toner CompatÃ­vel HP CB543A Magenta;UND;10;42.9;429.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541123;TONER COMPATIVEL HP CE283A;UND;50;24.9;1245.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541126;Toner CompatÃ­vel HP CE285A;UND;50;24.9;1245.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541129;Toner CompatÃ­vel HP CF226X Preto;UND;10;52.9;529.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541130;Toner CompatÃ­vel Samsung D101;UND;10;40.9;409.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541133;Toner CompatÃ­vel Samsung SCX4200;UND;10;44.9;449.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541136;Toner CompatÃ­vel Brother TN1060;UND;10;29.9;299.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4541137;FOTOCONDUTOR COMPATÃVEL BROTHER TN1060;UND;10;36.5;365.0;itens_34169aa5-538d-47a9-be7c-78e64426989d.csv
4542217;Rolo compactador combinado novo;UND;1;204000;204000.0;itens_34488fa7-7056-41d0-97d3-8f78cbe9eb96.csv
4541920;ElaboraÃ§Ã£o de edital e realizaÃ§Ã£o de processo seletivo para;SV;1;26834.67;26834.67;itens_34e3c978-04a2-4a1a-a8d1-ab7aa5fa493b.csv
4542182;Estudo Preliminar;SV;1;6000;6000.0;itens_3516e89d-7d32-4e0a-862f-801a1564d750.csv
4542183;Projeto PaisagÃ­stico;UND;1;20000;20000.0;itens_3516e89d-7d32-4e0a-862f-801a1564d750.csv
4542184;Projeto de IntegraÃ§Ã£o com a arquitetura;UND;1;9000;9000.0;itens_3516e89d-7d32-4e0a-862f-801a1564d750.csv
4542185;Projeto de iluminaÃ§Ã£o;UND;1;5200;5200.0;itens_3516e89d-7d32-4e0a-862f-801a1564d750.csv
4542751;Plataforma on-line de ensino da lÃ­ngua inglesa;MSAL;9;134000;1206000.0;itens_3579ac3d-d849-4d4d-8543-299ec3e44216.csv
4542019;Conjunto de lÃ¢minas preparadas para estudo em Zoologia com 1;UND;27;788.2426;21282.55;itens_364d7d9e-2488-4f85-bea0-9abf24c01054.csv
4542020;MicroscÃ³pio BiolÃ³gico Binocular com AmpliaÃ§Ã£o de 40x atÃ© 100;UND;27;1518.7946;41007.45;itens_364d7d9e-2488-4f85-bea0-9abf24c01054.csv
4541990;Aleta inversora Lado Direito (CÃ³d.: 16637);UND;2;343.7;687.4;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541991;Aleta inversora Lado Esquerdo (CÃ³d.: 16636);UND;2;343.7;687.4;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541992;Conjunto chapa alisadora 3.67m com parafusos de fixaÃ§Ã£o (CÃ³d;UND;1;6272;6272.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541993;Chapa alisadora extensÃ£o 250mm (CÃ³d.: 16692);UND;2;1584;3168.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541994;Chapa de apoio da esteira (CÃ³d.: 83110);UND;4;299.9;1199.6;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541995;Chaveta do eixo traseiro e dianteiro (CÃ³d.: 30922);UND;4;39.5;158.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541996;Cilindro completo de elevaÃ§Ã£o da comporta (CÃ³d.: 81931);UND;1;635.7;635.7;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541997;Conjunto do eixo dianteiro completo com engrenagens (CÃ³d.: 8;UND;2;1413;2826.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541998;Conjunto do eixo traseiro completo com engrenagens (CÃ³d.: 82;UND;2;1542;3084.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4541999;Contra pino trava da tala da transversal esteira (CÃ³d.: 1606;UND;60;2.85;171.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542000;Conjunto corrente engrenagem aciona esteiras 32 elos (CÃ³d.:;UND;2;382;764.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542002;Conjunto corrente de acionamento das esteiras 16 elos (CÃ³d.:;UND;2;346.5;693.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542003;Corrente completa transportadora da esteira (CÃ³d.: 16814);UND;4;4274;17096.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542004;Conjunto emenda da corrente (CÃ³d.: 11910);UND;4;67.1;268.4;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542005;Engrenagem acionadora das correntes transportadoras (CÃ³d.: 1;UND;2;1142;2284.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542006;ExtensÃ£o do piso traseiro L.D. (CÃ³d.: 82648);UND;1;470;470.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542007;ExtensÃ£o do piso traseiro L.E. (CÃ³d.: 82649);UND;1;469.9;469.9;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542008;Conjunto mancal do eixo da esteira (CÃ³d.: 82022);UND;4;147.5;590.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542009;Conjunto de reduÃ§Ã£o da corrente (CÃ³d.: 11911);UND;4;75.2;300.8;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542010;Rolamento do eixo da esteira (CÃ³d.: 11273);UND;4;75.2;300.8;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542011;Rolamento do eixo da esteira (CÃ³d.: 11274);UND;4;76.5;306.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542012;Eixo transversal da esteira da esteira deslizante (CÃ³d.: 803;UND;30;168.4;5052.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542013;MÃ£o de obra MecÃ¢nica/Desmontagem e Montagem;SV;1;10964;10964.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542014;ServiÃ§os de limpeza geral;SV;1;1880;1880.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542015;ServiÃ§os de recuperaÃ§Ã£o na carcaÃ§a e refuraÃ§Ã£o;SV;1;2568;2568.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542016;SERVIÃOS DE SOLDA;HR;1;2380;2380.0;itens_36b4b011-e206-48a6-ab67-75ad756f828b.csv
4542753;Camas empilhÃ¡veis;UND;500;247;123500.0;itens_3733424b-44e6-4d85-8ba7-beae88331d1c.csv
4541944;Baqueta / percussÃ£o -  Vara;PAR;50;4.85;242.5;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541945;Baqueta malacaxeta- Tripla;PAR;20;5.5;110.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541946;Baqueta repique - Silicone;PAR;60;16;960.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541947;Baquetas para caixa e tarol;PAR;220;4.85;1067.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541948;Baquetas para caixa tenor;PAR;30;57;1710.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541949;Baquetas para surdo;PAR;100;6.5;650.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541950;Bombardino;UND;3;2590;7770.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541951;Bumbo;UND;15;255;3825.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541952;Bumbo 22x14 marching band;UND;7;820;5740.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541953;Caixa de guerra;UND;33;180;5940.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541954;Caixa de repique;UND;18;192;3456.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541955;Caixa de tarol;UND;13;172;2236.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541956;Caixa tenor;UND;10;1120;11200.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541958;ESTEIRA;UND;20;22.5;450.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541959;Esteira para tarol e caixa de guerra 12;UND;20;18;360.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541960;Esteira para tarol e caixa de guerra 14;UND;87;22;1914.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541961;Par de pratos 13;PAR;10;375;3750.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541962;PAR DE PRATOS 14;PAR;25;398;9950.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541963;Par de pratos 16;PAR;9;460;4140.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541964;Pele batedeira para surdo 12;UND;30;13.5;405.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541965;Pele batedeira para surdo 14;UND;58;19;1102.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541966;Pele de ataque para caixa 12;UND;25;11;275.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541967;Pele de ataque para caixa 6;UND;20;10;200.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541968;Pele de ataque para tarol e caixa 14;UND;120;21;2520.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541969;Pele de contato 14 - Couro;UND;20;53;1060.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541970;Pele de resposta caixa 12;UND;35;21;735.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
4541971;Pele de resposta para tarol e caixa 14;UND;145;22;3190.0;itens_37a3a6b4-f4d0-48d5-b7a1-90484ecafca5.csv
